facility_id,financial_year_end,reporting_year,reporting_entity,facility_name,row_type,state,grid_connected,grid,primary_fuel,electricity_production_gj,electricity_production_mwh,scope1_emissions_tco2e,scope2_emissions_tco2e,total_emissions_tco2e,emission_intensity_tco2e_per_mwh,jv_double_counted
264,2018,2017-18,ORIGIN ENERGY LIMITED,Bond,F,NSW,On,NEM,Gas,3465.0,963.0,558.0,40.0,598,0.58,False
265,2018,2017-18,ORIGIN ENERGY LIMITED,Chifley Square,F,NSW,On,NEM,Gas,3808.0,1058.0,581.0,44.0,625,0.55,False
267,2018,2017-18,ORIGIN ENERGY LIMITED,Dandenong,F,VIC,On,NEM,Gas,851.0,236.0,217.0,375.0,592,0.92,False
268,2018,2017-18,ORIGIN ENERGY LIMITED,Darling Downs Power Station,F,QLD,On,NEM,Gas,8083131.0,2245314.0,937408.0,7274.0,944682,0.42,False
269,2018,2017-18,ORIGIN ENERGY LIMITED,Drapac,F,VIC,On,NEM,Gas,2136.0,593.0,371.0,32.0,403,0.63,False
270,2018,2017-18,ORIGIN ENERGY LIMITED,Eraring Power Station,F,NSW,On,NEM,Black Coal,61870118.0,17186144.0,14898414.0,16502.0,14914916,0.87,False
271,2018,2017-18,ORIGIN ENERGY LIMITED,Exhibition Street,F,VIC,On,NEM,Gas,8693.0,2415.0,1354.0,130.0,1484,0.56,False
272,2018,2017-18,ORIGIN ENERGY LIMITED,Kent Street,F,NSW,On,NEM,Gas,13175.0,3660.0,1854.0,152.0,2006,0.51,False
273,2018,2017-18,ORIGIN ENERGY LIMITED,La Trobe,F,VIC,On,NEM,Gas,2368.0,658.0,341.0,36.0,377,0.52,False
274,2018,2017-18,ORIGIN ENERGY LIMITED,Ladbroke Grove Power Station,F,SA,On,NEM,Gas,659904.0,183307.0,103420.0,432.0,103852,0.56,False
275,2018,2017-18,ORIGIN ENERGY LIMITED,Mirvac,F,NSW,On,NEM,Gas,17254.0,4793.0,2653.0,199.0,2852,0.55,False
276,2018,2017-18,ORIGIN ENERGY LIMITED,Mortlake Power Station,F,VIC,On,NEM,Gas,4603899.0,1278861.0,703023.0,4955.0,707978,0.55,False
277,2018,2017-18,ORIGIN ENERGY LIMITED,Mount,F,NSW,On,NEM,Gas,7304.0,2029.0,1120.0,84.0,1204,0.55,False
278,2018,2017-18,ORIGIN ENERGY LIMITED,Mt Stuart Power Station,F,QLD,On,NEM,Kerosene,35050.0,9736.0,9828.0,4041.0,13869,1.01,False
279,2018,2017-18,ORIGIN ENERGY LIMITED,Quarantine Power Station,F,SA,On,NEM,Gas,686982.0,190828.0,123816.0,1545.0,125361,0.65,False
280,2018,2017-18,ORIGIN ENERGY LIMITED,Roma Power Station,F,QLD,On,NEM,Gas,113872.0,31631.0,20757.0,910.0,21667,0.66,False
281,2018,2017-18,ORIGIN ENERGY LIMITED,Shoalhaven Scheme,F,NSW,On,NEM,Hydro,357536.0,99316.0,2.0,116369.0,116371,0.0,False
282,2018,2017-18,ORIGIN ENERGY LIMITED,Stockland Headquarters,F,NSW,On,NEM,Gas,5280.0,1467.0,844.0,61.0,905,0.58,False
283,2018,2017-18,ORIGIN ENERGY LIMITED,University of NSW,F,NSW,On,NEM,Gas,8434.0,2343.0,1301.0,97.0,1398,0.56,False
284,2018,2017-18,ORIGIN ENERGY LIMITED,Uranquinty Power Station,F,NSW,On,NEM,Gas,2002061.0,556128.0,335936.0,4918.0,340854,0.6,False
285,2018,2017-18,OZGEN HOLDINGS AUSTRALIA PTY LTD,Millmerran Power Station (facility),F,QLD,On,NEM,Black Coal,25420974.0,7061382.0,5790913.0,3438.0,5794351,0.82,False
160,2018,2017-18,PALISADE WATERLOO HOLDINGS PTY LTD,Waterloo Wind Farm,F,SA,On,NEM,Wind,1103275.0,306465.0,97.0,173.0,270,0.0,False
286,2018,2017-18,PELICAN POINT POWER LIMITED,Pelican Point Power Station,F,SA,On,NEM,Gas,9836716.0,2732421.0,1085502.0,2610.0,1088112,0.4,False
375,2018,2017-18,PERTH ENERGY PTY LTD,Kwinana Swift Power Station,F,WA,On,SWIS,Gas,469390.0,130386.0,68632.0,1390.0,70022,0.53,False
546,2018,2017-18,PILBARA IRON PTY LTD,Cape Lambert Power Station,F,WA,On,NWIS,Gas,561172.0,155881.0,94474.0,0.0,94474,0.61,False
308,2018,2017-18,PILBARA IRON PTY LTD,Paraburdoo Power Station,F,WA,On,NWIS,Gas,1889622.0,524895.0,278826.0,0.0,278826,0.53,False
309,2018,2017-18,PILBARA IRON PTY LTD,West Angelas Power Station,F,WA,On,NWIS,Gas,1645593.0,457109.0,243391.0,0.0,243391,0.53,False
310,2018,2017-18,PILBARA IRON PTY LTD,Yurralyi Maya Power Station,F,WA,On,NWIS,Gas,2150682.0,597412.0,330538.0,0.0,330538,0.55,False
45,2018,2017-18,PIONEER SAIL HOLDINGS PTY LIMITED,Bairnsdale Power Station,F,VIC,On,NEM,Gas,938097.0,260583.0,137030.0,773.0,137803,0.53,False
46,2018,2017-18,PIONEER SAIL HOLDINGS PTY LIMITED,Braemar Power Station,F,QLD,On,NEM,Coal Seam Methane,1527900.0,424417.0,248773.0,1905.0,250678,0.59,False
223,2018,2017-18,PIONEER SAIL HOLDINGS PTY LIMITED,Loy Yang B Power Station,F,VIC,On,NEM,Brown Coal,31933714.0,8870476.0,10131496.0,1280.0,10132776,1.14,False
47,2018,2017-18,PIONEER SAIL HOLDINGS PTY LIMITED,Newman Power Station,F,WA,Off,Off-grid,Gas,879617.0,244338.0,188790.0,0.0,188790,0.77,False
48,2018,2017-18,PIONEER SAIL HOLDINGS PTY LIMITED,Port Hedland Power Station,F,WA,On,NWIS,Gas,1868227.0,518952.0,400838.0,0.0,400838,0.77,False
472,2018,2017-18,PIONEER SAIL HOLDINGS PTY LIMITED,Wagerup Power Station,F,WA,On,SWIS,Gas,1193965.0,331657.0,190098.0,4890.0,194988,0.57,False
376,2018,2017-18,POWER AND WATER CORPORATION,Alpurrurulam (Lake Nash),F,NT,Off,Off-grid,Diesel,5764.0,1601.0,1178.0,0.0,1178,0.74,False
377,2018,2017-18,POWER AND WATER CORPORATION,Amanbidgi (Kildurk),F,NT,Off,Off-grid,Diesel,932.0,259.0,250.0,0.0,250,0.97,False
378,2018,2017-18,POWER AND WATER CORPORATION,"Ampilatwatja (Alparra, Ammaroo)",F,NT,Off,Off-grid,Diesel,13015.0,3615.0,2229.0,0.0,2229,0.62,False
473,2018,2017-18,POWER AND WATER CORPORATION,Amunturangu (Mount Liebig),F,NT,Off,Off-grid,Diesel,2939.0,816.0,559.0,0.0,559,0.68,False
380,2018,2017-18,POWER AND WATER CORPORATION,Aputula (Finke),F,NT,Off,Off-grid,Diesel,3489.0,969.0,697.0,0.0,697,0.72,False
381,2018,2017-18,POWER AND WATER CORPORATION,Areyonga (Utju),F,NT,Off,Off-grid,Diesel,3889.0,1080.0,694.0,0.0,694,0.64,False
382,2018,2017-18,POWER AND WATER CORPORATION,Atitjere (Harts Range),F,NT,Off,Off-grid,Diesel,3425.0,951.0,696.0,0.0,696,0.73,False
383,2018,2017-18,POWER AND WATER CORPORATION,Borroloola Generation,F,NT,Off,Off-grid,Diesel,22877.0,6355.0,4359.0,0.0,4359,0.69,False
384,2018,2017-18,POWER AND WATER CORPORATION,Bulla Camp,F,NT,Off,Off-grid,Diesel,1506.0,418.0,389.0,0.0,389,0.93,False
385,2018,2017-18,POWER AND WATER CORPORATION,Bulman,F,NT,Off,Off-grid,Diesel,4267.0,1185.0,896.0,0.0,896,0.76,False
386,2018,2017-18,POWER AND WATER CORPORATION,Daly Waters Generation,F,NT,Off,Off-grid,Diesel,4120.0,1144.0,813.0,0.0,813,0.71,False
474,2018,2017-18,POWER AND WATER CORPORATION,Elliot Generation,F,NT,Off,Off-grid,Gas,9983.0,2773.0,2020.0,0.0,2020,0.73,False
388,2018,2017-18,POWER AND WATER CORPORATION,Engawala (Alcoota),F,NT,Off,Off-grid,Diesel,1949.0,541.0,422.0,0.0,422,0.78,False
475,2018,2017-18,POWER AND WATER CORPORATION,Epenarra (Wutunugurra),F,NT,Off,Off-grid,Diesel,2731.0,759.0,613.0,0.0,613,0.81,False
390,2018,2017-18,POWER AND WATER CORPORATION,Eva Valley,F,NT,Off,Off-grid,Diesel,1318.0,366.0,298.0,0.0,298,0.81,False
391,2018,2017-18,POWER AND WATER CORPORATION,Galiwinku (Elcho Island),F,NT,Off,Off-grid,Diesel,25193.0,6998.0,4954.0,0.0,4954,0.71,False
392,2018,2017-18,POWER AND WATER CORPORATION,Gapuwiyak (Lake Evella),F,NT,Off,Off-grid,Diesel,10934.0,3037.0,2177.0,0.0,2177,0.72,False
393,2018,2017-18,POWER AND WATER CORPORATION,Gunbalanya (Oenpelli),F,NT,Off,Off-grid,Diesel,18396.0,5110.0,3642.0,0.0,3642,0.71,False
394,2018,2017-18,POWER AND WATER CORPORATION,Ikuntji (Haasts Bluff),F,NT,Off,Off-grid,Diesel,2553.0,709.0,578.0,0.0,578,0.81,False
395,2018,2017-18,POWER AND WATER CORPORATION,Imangara (Murray Downs),F,NT,Off,Off-grid,Diesel,1071.0,298.0,237.0,0.0,237,0.8,False
396,2018,2017-18,POWER AND WATER CORPORATION,Imanpa (Mount Ebenezer),F,NT,Off,Off-grid,Diesel,2234.0,621.0,449.0,0.0,449,0.72,False
397,2018,2017-18,POWER AND WATER CORPORATION,Kalkaringi (Wave Hill),F,NT,Off,Off-grid,Diesel,9548.0,2652.0,1859.0,0.0,1859,0.7,False
398,2018,2017-18,POWER AND WATER CORPORATION,Kaltukatjara (Docker River),F,NT,Off,Off-grid,Diesel,5592.0,1553.0,992.0,0.0,992,0.64,False
399,2018,2017-18,POWER AND WATER CORPORATION,Lajamanu (Hooker Creek),F,NT,Off,Off-grid,Diesel,11771.0,3270.0,2051.0,0.0,2051,0.63,False
400,2018,2017-18,POWER AND WATER CORPORATION,Laramba (Napperby),F,NT,Off,Off-grid,Diesel,3462.0,962.0,689.0,0.0,689,0.72,False
401,2018,2017-18,POWER AND WATER CORPORATION,Maningrida,F,NT,Off,Off-grid,Diesel,31719.0,8811.0,5349.0,0.0,5349,0.61,False
402,2018,2017-18,POWER AND WATER CORPORATION,Milikapiti (Snake Bay),F,NT,Off,Off-grid,Diesel,7499.0,2083.0,1591.0,0.0,1591,0.76,False
403,2018,2017-18,POWER AND WATER CORPORATION,Milingimbi,F,NT,Off,Off-grid,Diesel,13378.0,3716.0,2766.0,0.0,2766,0.74,False
404,2018,2017-18,POWER AND WATER CORPORATION,Milyakburra (Bickerton Island),F,NT,Off,Off-grid,Diesel,3233.0,898.0,653.0,0.0,653,0.73,False
405,2018,2017-18,POWER AND WATER CORPORATION,Minjilang (Croker Island),F,NT,Off,Off-grid,Diesel,4974.0,1382.0,1051.0,0.0,1051,0.76,False
406,2018,2017-18,POWER AND WATER CORPORATION,Minyerri (Hodgson Downs),F,NT,Off,Off-grid,Diesel,8366.0,2324.0,1708.0,0.0,1708,0.73,False
407,2018,2017-18,POWER AND WATER CORPORATION,Nauiyu Nambiyu (Daly River),F,NT,Off,Off-grid,Diesel,11550.0,3208.0,2018.0,0.0,2018,0.63,False
408,2018,2017-18,POWER AND WATER CORPORATION,Nguiu (Bathurst Island),F,NT,Off,Off-grid,Diesel,24394.0,6776.0,4927.0,0.0,4927,0.73,False
409,2018,2017-18,POWER AND WATER CORPORATION,Ngukurr (Roper River),F,NT,Off,Off-grid,Diesel,16495.0,4582.0,3355.0,0.0,3355,0.73,False
410,2018,2017-18,POWER AND WATER CORPORATION,Numbulwar (Rose River),F,NT,Off,Off-grid,Diesel,10635.0,2954.0,2138.0,0.0,2138,0.72,False
411,2018,2017-18,POWER AND WATER CORPORATION,Nyirripi (Waite Creek),F,NT,Off,Off-grid,Diesel,3660.0,1017.0,619.0,0.0,619,0.61,False
412,2018,2017-18,POWER AND WATER CORPORATION,Orwaitilla (Canteen Creek),F,NT,Off,Off-grid,Diesel,3552.0,987.0,706.0,0.0,706,0.72,False
413,2018,2017-18,POWER AND WATER CORPORATION,Palumpa,F,NT,Off,Off-grid,Diesel,5382.0,1495.0,1040.0,0.0,1040,0.7,False
414,2018,2017-18,POWER AND WATER CORPORATION,Papunya,F,NT,Off,Off-grid,Diesel,6812.0,1892.0,1373.0,0.0,1373,0.73,False
415,2018,2017-18,POWER AND WATER CORPORATION,Peppimenarti,F,NT,Off,Off-grid,Diesel,4284.0,1190.0,853.0,0.0,853,0.72,False
416,2018,2017-18,POWER AND WATER CORPORATION,Pidgeon Hole,F,NT,Off,Off-grid,Diesel,1731.0,481.0,377.0,0.0,377,0.78,False
417,2018,2017-18,POWER AND WATER CORPORATION,Pirlangimpi (Garden Point),F,NT,Off,Off-grid,Diesel,7098.0,1972.0,1530.0,0.0,1530,0.78,False
418,2018,2017-18,POWER AND WATER CORPORATION,Ramingining,F,NT,Off,Off-grid,Diesel,11699.0,3250.0,1871.0,0.0,1871,0.58,False
419,2018,2017-18,POWER AND WATER CORPORATION,Robinson River,F,NT,Off,Off-grid,Diesel,4182.0,1162.0,839.0,0.0,839,0.72,False
420,2018,2017-18,POWER AND WATER CORPORATION,Tara (Neutral Junction),F,NT,Off,Off-grid,Diesel,1211.0,336.0,276.0,0.0,276,0.82,False
421,2018,2017-18,POWER AND WATER CORPORATION,Ti Tree Generation,F,NT,Off,Off-grid,Diesel,8345.0,2318.0,1703.0,0.0,1703,0.73,False
476,2018,2017-18,POWER AND WATER CORPORATION,Timber Creek,F,NT,Off,Off-grid,Diesel,10771.0,2992.0,2114.0,0.0,2114,0.71,False
423,2018,2017-18,POWER AND WATER CORPORATION,Titjikala (Maryvale),F,NT,Off,Off-grid,Diesel,3951.0,1098.0,745.0,0.0,745,0.68,False
424,2018,2017-18,POWER AND WATER CORPORATION,Umbakumba,F,NT,Off,Off-grid,Diesel,9152.0,2542.0,1945.0,0.0,1945,0.77,False
477,2018,2017-18,POWER AND WATER CORPORATION,Wadeye (Port Keats),F,NT,Off,Off-grid,Gas,34017.0,9449.0,5651.0,0.0,5651,0.6,False
426,2018,2017-18,POWER AND WATER CORPORATION,Walungurru (Kintore),F,NT,Off,Off-grid,Diesel,6754.0,1876.0,1116.0,0.0,1116,0.59,False
427,2018,2017-18,POWER AND WATER CORPORATION,Warruwi (Goulburn Is),F,NT,Off,Off-grid,Diesel,6599.0,1833.0,1260.0,0.0,1260,0.69,False
428,2018,2017-18,POWER AND WATER CORPORATION,Wilora (Stirling),F,NT,Off,Off-grid,Diesel,1242.0,345.0,277.0,0.0,277,0.8,False
429,2018,2017-18,POWER AND WATER CORPORATION,Wirliyatjarrayi (Willowra),F,NT,Off,Off-grid,Diesel,3591.0,998.0,697.0,0.0,697,0.7,False
430,2018,2017-18,POWER AND WATER CORPORATION,Yarralin,F,NT,Off,Off-grid,Diesel,4822.0,1339.0,929.0,0.0,929,0.69,False
431,2018,2017-18,POWER AND WATER CORPORATION,Yuendumu,F,NT,Off,Off-grid,Diesel,19228.0,5341.0,3361.0,0.0,3361,0.63,False
291,2018,2017-18,POWER GENERATION CORPORATION,Channel Island Power Station,F,NT,On,DKIS,Gas,3826034.0,1062787.0,615463.0,0.0,615463,0.58,False
292,2018,2017-18,POWER GENERATION CORPORATION,Katherine Power Station,F,NT,On,DKIS,Gas,71615.0,19893.0,15454.0,0.0,15454,0.78,False
293,2018,2017-18,POWER GENERATION CORPORATION,Kings Canyon,F,NT,Off,Off-grid,Solar,4032.0,1120.0,864.0,0.0,864,0.77,False
294,2018,2017-18,POWER GENERATION CORPORATION,Owen Springs Power Station,F,NT,Off,Off-grid,Gas,268834.0,74676.0,46056.0,0.0,46056,0.62,False
295,2018,2017-18,POWER GENERATION CORPORATION,Ron Goodin Power Station,F,NT,Off,Off-grid,Gas,453701.0,126028.0,90139.0,0.0,90139,0.72,False
296,2018,2017-18,POWER GENERATION CORPORATION,Tennant Creek Power Station,F,NT,Off,Off-grid,Gas,104958.0,29155.0,20950.0,0.0,20950,0.72,False
297,2018,2017-18,POWER GENERATION CORPORATION,Weddell Power Station,F,NT,On,DKIS,Gas,1310487.0,364024.0,214572.0,0.0,214572,0.59,False
478,2018,2017-18,POWER GENERATION CORPORATION,Yulara Power Station,F,NT,Off,Off-grid,Gas,70409.0,19558.0,12751.0,0.0,12751,0.65,False
299,2018,2017-18,PRATT CONSOLIDATED HOLDINGS PTY. LTD.,Visy Energy - Coolaroo Co-gen,F,VIC,On,NEM,Biofuel,66477.0,18466.0,25063.0,11853.0,36916,1.36,False
547,2018,2017-18,PRATT CONSOLIDATED HOLDINGS PTY. LTD.,Visy Power Generation - Smithfield Energy Facility,F,NSW,On,NEM,Gas,16689.0,4636.0,3324.0,913.0,4237,0.72,False
59,2018,2017-18,QGC UPSTREAM INVESTMENTS PTY LTD,Condamine Power Station,F,QLD,On,NEM,Gas,3058063.0,849462.0,376831.0,726.0,377557,0.44,False
479,2018,2017-18,RATCH - AUSTRALIA CORPORATION LIMITED,Kemerton Power Station,F,WA,On,SWIS,Gas,250045.0,69457.0,49896.0,2448.0,52344,0.72,False
301,2018,2017-18,RATCH - AUSTRALIA CORPORATION LIMITED,Starfish Hill Wind Farm,F,SA,On,NEM,Wind,350856.0,97460.0,31.0,44.0,75,0.0,False
302,2018,2017-18,RATCH - AUSTRALIA CORPORATION LIMITED,Toora Wind Farm,F,VIC,On,NEM,Wind,177373.0,49270.0,27.0,216.0,243,0.0,False
548,2018,2017-18,RATCH - AUSTRALIA CORPORATION LIMITED,Townsville Power Station,F,QLD,On,NEM,Coal Seam Methane,877378.0,243716.0,112366.0,3168.0,115534,0.46,False
304,2018,2017-18,RATCH - AUSTRALIA CORPORATION LIMITED,Windy Hill Wind Farm,F,QLD,On,NEM,Wind,108987.0,30274.0,29.0,14.0,43,0.0,False
480,2018,2017-18,REGIONAL POWER CORPORATION,Carnarvon Power Station & Distribution network,F,WA,Off,Off-grid,Gas,155505.0,43196.0,22422.0,18.0,22440,0.52,False
481,2018,2017-18,REGIONAL POWER CORPORATION,Denham Power Station & Denham Distribution network,F,WA,Off,Off-grid,Diesel,14638.0,4066.0,2674.0,0.0,2674,0.66,False
482,2018,2017-18,REGIONAL POWER CORPORATION,Kalumburu Power Station & Distribution network,F,WA,Off,Off-grid,Diesel,7474.0,2076.0,1434.0,0.0,1434,0.69,False
483,2018,2017-18,REGIONAL POWER CORPORATION,Kununurra Power Station & Kununurra Distribution network,F,WA,Off,Off-grid,Diesel,337.0,94.0,213.0,54.0,267,2.28,False
484,2018,2017-18,REGIONAL POWER CORPORATION,Marble Bar Power Station & Marble Bar Distribution network,F,WA,Off,Off-grid,Diesel,8074.0,2243.0,1091.0,0.0,1091,0.49,False
485,2018,2017-18,REGIONAL POWER CORPORATION,Murchison Radio Astronomy Power Station and Distribution Network,F,WA,Off,Off-grid,Diesel,14385.0,3996.0,2397.0,0.0,2397,0.6,False
486,2018,2017-18,REGIONAL POWER CORPORATION,Nullagine Power Station & Nullagine Distribution network,F,WA,Off,Off-grid,Diesel,3850.0,1069.0,620.0,0.0,620,0.58,False
487,2018,2017-18,REGIONAL POWER CORPORATION,Onslow Power Station Horizon Power back-up & Onslow Distribtion Network,F,WA,Off,Off-grid,Gas,23968.0,6658.0,4299.0,240.0,4539,0.65,False
488,2018,2017-18,REGIONAL POWER CORPORATION,Wyndham Power Station & Distribution network,F,WA,Off,Off-grid,Diesel,489.0,136.0,113.0,0.0,113,0.83,False
489,2018,2017-18,REGIONAL POWER CORPORATION,Yungngora Power Station & Yungngora Distribution Network,F,WA,Off,Off-grid,Diesel,5871.0,1631.0,966.0,0.0,966,0.59,False
312,2018,2017-18,REGIONAL WIND FARMS PTY LTD,Wonthaggi Wind Farm,F,VIC,On,NEM,Wind,104304.0,28973.0,13.0,53.0,66,0.0,False
549,2018,2017-18,RENEWABLE POWER AUSTRALIA LIMITED,FPC Green Energy,F,QLD,On,NEM,Bagasse,273499.0,75972.0,2766.0,1796.0,4562,0.04,False
311,2018,2017-18,SANTOS LIMITED,Wilga Park Power Station,F,NSW,On,NEM,Coal Seam Methane,304096.0,84471.0,49933.0,73.0,50006,0.59,False
313,2018,2017-18,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Musselroe Wind Farm Pty Ltd,F,TAS,On,NEM,Wind,2164720.0,601311.0,162.0,181.0,343,0.0,False
314,2018,2017-18,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Bluff point Wind Farm Pty Ltd,F,TAS,On,NEM,Wind,897716.0,249366.0,87.0,26.0,113,0.0,False
315,2018,2017-18,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Studland Bay Wind Farm Pty Ltd,F,TAS,On,NEM,Wind,1038241.0,288400.0,80.0,29.0,109,0.0,False
316,2018,2017-18,SNOWTOWN SOUTH WIND FARM PTY. LTD.,SNOWTOWN SOUTH WIND FARM,F,SA,On,NEM,Wind,1657221.0,460339.0,69.0,120.0,189,0.0,False
317,2018,2017-18,SNOWTOWN WIND FARM PTY LTD,Snowtown Wind Farm,F,SA,On,NEM,Wind,1277877.0,354966.0,198.0,253.0,451,0.0,False
318,2018,2017-18,SNOWTOWN WIND FARM STAGE 2 PTY. LTD.,SNOWTOWN WIND FARM STAGE 2,F,SA,On,NEM,Wind,1684213.0,467837.0,79.0,173.0,252,0.0,False
550,2018,2017-18,SNOWY HYDRO LIMITED,Angaston Power Station,F,SA,On,NEM,Diesel,8000.0,2222.0,1925.0,324.0,2249,0.87,False
320,2018,2017-18,SNOWY HYDRO LIMITED,Colongra Power Station,F,NSW,On,NEM,Gas,54436.0,15121.0,8459.0,6584.0,15043,0.56,False
322,2018,2017-18,SNOWY HYDRO LIMITED,Laverton North Power Station,F,VIC,On,NEM,Gas,644421.0,179006.0,108104.0,3307.0,111411,0.6,False
323,2018,2017-18,SNOWY HYDRO LIMITED,Lonsdale/Port Stanvac Power Station,F,SA,On,NEM,Diesel,17488.0,4858.0,3335.0,794.0,4129,0.69,False
324,2018,2017-18,SNOWY HYDRO LIMITED,Snowy Hydro Ltd,F,NSW,On,NEM,Hydro,15661978.0,4350549.0,1699.0,214746.0,216445,0.0,False
325,2018,2017-18,SNOWY HYDRO LIMITED,Valley Power,F,VIC,On,NEM,Gas,82369.0,22880.0,17333.0,3003.0,20336,0.76,False
432,2018,2017-18,SOLAR FARM INVESTMENTS PTY LTD,Moree Solar Farm,F,NSW,On,NEM,Solar,557766.0,154935.0,0.0,636.0,636,0.0,False
207,2018,2017-18,SPIC PACIFIC ENERGY PTY LTD,Challicum Hills Wind Farm,F,VIC,On,NEM,Wind,477876.0,132743.0,58.0,0.0,58,0.0,False
208,2018,2017-18,SPIC PACIFIC ENERGY PTY LTD,Clements Gap Wind Farm,F,SA,On,NEM,Wind,680546.0,189041.0,120.0,0.0,120,0.0,False
209,2018,2017-18,SPIC PACIFIC ENERGY PTY LTD,Codrington Wind Farm,F,VIC,On,NEM,Wind,156907.0,43585.0,23.0,0.0,23,0.0,False
551,2018,2017-18,SPIC PACIFIC ENERGY PTY LTD,Crowlands Wind Farm,F,VIC,On,NEM,Wind,421.0,117.0,1086.0,0.0,1086,9.29,False
210,2018,2017-18,SPIC PACIFIC ENERGY PTY LTD,Eildon Pondage Hydro,F,VIC,On,NEM,Hydro,54693.0,15193.0,2.0,0.0,2,0.0,False
211,2018,2017-18,SPIC PACIFIC ENERGY PTY LTD,Glenmaggie Hydro,F,VIC,On,NEM,Hydro,14580.0,4050.0,5.0,0.0,5,0.0,False
212,2018,2017-18,SPIC PACIFIC ENERGY PTY LTD,Ord Hydro,F,WA,Off,Off-grid,Hydro,794832.0,220787.0,29.0,0.0,29,0.0,False
213,2018,2017-18,SPIC PACIFIC ENERGY PTY LTD,Portland Wind Farms,F,VIC,On,NEM,Wind,1655926.0,459979.0,60.0,0.0,60,0.0,False
490,2018,2017-18,SPIC PACIFIC ENERGY PTY LTD,Taralga Wind Farm,F,NSW,On,NEM,Wind,1084847.0,301346.0,91.0,0.0,91,0.0,False
214,2018,2017-18,SPIC PACIFIC ENERGY PTY LTD,The Drop Hydro,F,NSW,On,NEM,Hydro,15493.0,4304.0,5.0,0.0,5,0.0,False
215,2018,2017-18,SPIC PACIFIC ENERGY PTY LTD,William Hovell Hydro,F,VIC,On,NEM,Hydro,14407.0,4002.0,4.0,0.0,4,0.0,False
552,2018,2017-18,SPIC PACIFIC ENERGY PTY LTD,Yaloak South Wind Farm,F,VIC,On,NEM,Wind,129067.0,35852.0,164.0,0.0,164,0.0,False
216,2018,2017-18,SPIC PACIFIC ENERGY PTY LTD,Yambuk Wind Farm,F,VIC,On,NEM,Wind,326561.0,90711.0,37.0,0.0,37,0.0,False
326,2018,2017-18,STANWELL CORPORATION LIMITED,Barron Gorge Power Station,F,QLD,On,NEM,Hydro,554034.0,153898.0,21.0,654.0,675,0.0,False
327,2018,2017-18,STANWELL CORPORATION LIMITED,Kareeya Power Station,F,QLD,On,NEM,Hydro,1621510.0,450419.0,54.0,1679.0,1733,0.0,False
328,2018,2017-18,STANWELL CORPORATION LIMITED,Mackay Gas Turbine,F,QLD,On,NEM,Diesel,683.0,190.0,259.0,2.0,261,1.37,False
329,2018,2017-18,STANWELL CORPORATION LIMITED,Mica Creek Power Station,F,QLD,On,Mt Isa,Gas,435909.0,121086.0,91308.0,388.0,91696,0.75,False
330,2018,2017-18,STANWELL CORPORATION LIMITED,Stanwell Power Station,F,QLD,On,NEM,Black Coal,31695761.0,8804378.0,7627813.0,9922.0,7637735,0.87,False
331,2018,2017-18,STANWELL CORPORATION LIMITED,Swanbank E Power Station,F,QLD,On,NEM,Gas,2416169.0,671158.0,259758.0,2670.0,262428,0.39,False
332,2018,2017-18,STANWELL CORPORATION LIMITED,Tarong Power Stations,F,QLD,On,NEM,Black Coal,43557325.0,12099257.0,10437422.0,36528.0,10473950,0.86,False
79,2018,2017-18,SUNSET POWER INTERNATIONAL PTY LTD,Vales Point Power Station,F,NSW,On,NEM,Black Coal,29025803.0,8062723.0,6966897.0,48729.0,7015626,0.86,False
553,2018,2017-18,SWF1 OPERATIONS HOLDINGS PTY LTD,SWF 1 Operations Holdings Pty Ltd,F,NSW,On,NEM,Wind,266253.0,73959.0,3078.0,477.0,3555,0.04,False
333,2018,2017-18,SYNERGEN POWER PTY LIMITED,Dry Creek Power Station,F,SA,On,NEM,Gas,38614.0,10726.0,10666.0,340.0,11006,0.99,False
334,2018,2017-18,SYNERGEN POWER PTY LIMITED,Mintaro Power Station,F,SA,On,NEM,Gas,152219.0,42283.0,32352.0,104.0,32456,0.77,False
335,2018,2017-18,SYNERGEN POWER PTY LIMITED,Port Lincoln Power Station,F,SA,On,NEM,Diesel,6022.0,1673.0,2664.0,337.0,3001,1.59,False
336,2018,2017-18,SYNERGEN POWER PTY LIMITED,Snuggery Power Station,F,SA,On,NEM,Diesel,2678.0,744.0,848.0,428.0,1276,1.14,False
433,2018,2017-18,TASMANIAN IRRIGATION PTY LTD,Midlands Power Station,F,TAS,On,NEM,Hydro,103308.0,28697.0,0.0,0.0,0,0.0,False
337,2018,2017-18,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Kalgoorlie Power Station,F,WA,On,SWIS,Gas,935310.0,259808.0,148040.0,0.0,148040,0.57,False
338,2018,2017-18,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Kambalda Power Station,F,WA,On,SWIS,Gas,966932.0,268592.0,148433.0,0.0,148433,0.55,False
491,2018,2017-18,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Leinster Power Station,F,WA,Off,Off-grid,Gas,900097.0,250027.0,169107.0,0.0,169107,0.68,False
