facility_id,facility_name,state,primary_fuel,match_status,match_score,accreditation_code,station_name,postcode,installed_capacity_mw,fuel_source,accreditation_start_date,approval_date,committed_date,suspension_status,baseline_mwh,cer_source_type,use_for_geocoding,lat,lon,geocode_source
2423,Domain Building M,QLD,Solar,cer_only,,SRPVQLP5,Domain Building M,4814.0,0.1201,Solar,2020-10-26,,,Unsuspended,0.0,historical_accredited,True,-19.2888853,146.7679166,nominatim_postcode
2424,Tennyson Medical Center,SA,Solar,cer_only,,SRPVSAK5,Tennyson Medical Center,5037.0,0.2702,Solar,2020-10-26,,,Unsuspended,0.0,historical_accredited,True,-34.951438,138.5601228,nominatim_postcode
2425,Bunnings Gungahlin,ACT,Solar,cer_only,,SRPVAC27,Bunnings Gungahlin,2912.0,0.4802,Solar,2020-10-27,,,Unsuspended,0.0,historical_accredited,True,-35.1837523,149.1302421,nominatim_facility
2426,Giofrelle Nominees-Farm 4 shed,VIC,Solar,cer_only,,SRPVVCZ0,Giofrelle Nominees-Farm 4 shed,3549.0,0.2318,Solar,2020-10-27,,,Unsuspended,0.0,historical_accredited,True,-34.613438,142.766902,nominatim_postcode
2427,Bunnings Wodonga,VIC,Solar,cer_only,,SRPVVCZ1,Bunnings Wodonga,3690.0,0.1998,Solar,2020-10-29,,,Unsuspended,0.0,historical_accredited,True,-36.1371567,146.9065051,nominatim_facility
2428,South Melbourne Market w SGU,VIC,Solar,cer_only,,SRPVVCU6,South Melbourne Market w SGU,3205.0,0.2341,Solar,2020-10-30,,,Unsuspended,0.0,historical_accredited,True,-37.8328023,144.9619661,nominatim_postcode
2429,Woolworths Temora 1254,NSW,Solar,cer_only,,SRPVNSW2,Woolworths Temora 1254,2666.0,0.2912,Solar,2020-11-03,,,Unsuspended,0.0,historical_accredited,True,-34.4423192,147.5451928,nominatim_postcode
2430,Domain Building I2,QLD,Solar,cer_only,,SRPVQLP2,Domain Building I2,4814.0,0.5214,Solar,2020-11-06,,,Unsuspended,0.0,historical_accredited,True,-19.2888853,146.7679166,nominatim_postcode
2431,Bunnings Bendigo,VIC,Solar,cer_only,,SRPVVCZ2,Bunnings Bendigo,3555.0,0.3277,Solar,2020-11-11,,,Unsuspended,0.0,historical_accredited,True,-36.8086842,144.242824,nominatim_facility
2432,Woolworths Katherine 5636,NT,Solar,cer_only,,SRPVNT60,Woolworths Katherine 5636,850.0,0.3097,Solar,2020-11-12,,,Unsuspended,0.0,historical_accredited,True,-34.8609096,138.6844028,nominatim_postcode
2433,Metagenics,QLD,Solar,cer_only,,SRPVQLP8,Metagenics,4013.0,0.78,Solar,2020-11-13,,,Unsuspended,0.0,historical_accredited,True,-27.3915484,153.073487,nominatim_postcode
2434,Peninsula Leisure Centre,NSW,Solar,cer_only,,SRPVNSW7,Peninsula Leisure Centre,2256.0,0.1997,Solar,2020-11-13,,,Unsuspended,0.0,historical_accredited,True,-33.4942557,151.3140529,nominatim_postcode
2435,Zammit Ham 2,NSW,Solar,cer_only,,SRPVNSW8,Zammit Ham 2,2145.0,0.2811,Solar,2020-11-17,,,Unsuspended,0.0,historical_accredited,True,-33.8096245,150.9759082,nominatim_postcode
2436,Angelo Anestis Aquatic Centre,NSW,Solar,cer_only,,SRPVNSX1,Angelo Anestis Aquatic Centre,2207.0,0.2259,Solar,2020-11-19,,,Unsuspended,0.0,historical_accredited,True,-33.9475881,151.1151776,nominatim_facility
2437,Elizabeth Aquadome,SA,Solar,cer_only,,SRPVSAK8,Elizabeth Aquadome,5112.0,0.2541,Solar,2020-11-19,,,Unsuspended,0.0,historical_accredited,True,-34.7365585,138.6676223,nominatim_postcode
2438,University of Melbourne Shepparton Rural Health,VIC,Solar,cer_only,,SRPVVCZ4,University of Melbourne Shepparton Rural Health,3630.0,0.1772,Solar,2020-11-19,,,Unsuspended,0.0,historical_accredited,True,-36.3909839,145.4073399,nominatim_postcode
2439,National Institute of Dramatic Art,NSW,Solar,cer_only,,SRPVNSV6,National Institute of Dramatic Art,2033.0,0.1552,Solar,2020-11-23,,,Unsuspended,0.0,historical_accredited,True,-33.9154324,151.2251584,nominatim_facility
2440,Woolworths Parkes 1181,NSW,Solar,cer_only,,SRPVNSW6,Woolworths Parkes 1181,2870.0,0.2999,Solar,2020-11-23,,,Unsuspended,0.0,historical_accredited,True,-33.136064,148.2456789,nominatim_postcode
2441,Cedar Christian College EUtility 199.93kW,SA,Solar,cer_only,,SRPVSAK9,Cedar Christian College EUtility 199.93kW,5085.0,0.2051,Solar,2020-11-24,,,Unsuspended,0.0,historical_accredited,True,-34.8570068,138.6179856,nominatim_postcode
2442,Toronto Swim Centre,NSW,Solar,cer_only,,SRPVNSX2,Toronto Swim Centre,2283.0,0.1387,Solar,2020-11-25,,,Unsuspended,0.0,historical_accredited,True,-33.02683,151.5865492,nominatim_postcode
2443,Sentinel Countrywide Retail Emerald,QLD,Solar,cer_only,,SRPVQLP9,Sentinel Countrywide Retail Emerald,4720.0,0.22,Solar,2020-11-26,,,Unsuspended,0.0,historical_accredited,True,-23.5347846,148.1567753,nominatim_postcode
2444,Woolworths Pemulwuy 1368,NSW,Solar,cer_only,,SRPVNSX0,Woolworths Pemulwuy 1368,2145.0,0.297,Solar,2020-11-26,,,Unsuspended,0.0,historical_accredited,True,-33.8096245,150.9759082,nominatim_postcode
2445,Adelaide Youth Training Centre,SA,Solar,cer_only,,SRPVSAK6,Adelaide Youth Training Centre,5094.0,0.4612,Solar,2020-11-30,,,Suspended,0.0,historical_accredited,True,-34.8283569,138.6022712,nominatim_facility
2446,Yatpool Solar Farm - Solar PV,VIC,Solar,cer_only,,SRPVVCV0,Yatpool Solar Farm - Solar PV,3494.0,106.4974,Solar,2020-11-30,,,Unsuspended,0.0,historical_accredited,True,-34.4709632,142.30455,nominatim_postcode
2447,Woolworths Mudgee 1086,NSW,Solar,cer_only,,SRPVNSX4,Woolworths Mudgee 1086,2850.0,0.2903,Solar,2020-12-01,,,Unsuspended,0.0,historical_accredited,True,-32.6712034,149.6252467,nominatim_postcode
2448,APAM Oakland Junction,VIC,Solar,cer_only,,SRPVVCZ6,APAM Oakland Junction,3428.0,12.2194,Solar,2020-12-03,,,Unsuspended,0.0,historical_accredited,True,-37.6396894,144.8019195,nominatim_postcode
2449,Jaycar 799.68KW,NSW,Solar,cer_only,,SRPVNSX6,Jaycar 799.68KW,2766.0,0.7997,Solar,2020-12-03,,,Unsuspended,0.0,historical_accredited,True,-33.7908585,150.848912,nominatim_postcode
2450,Girgarre Solar Project No. 2,VIC,Solar,cer_only,,SRPVVCY7,Girgarre Solar Project No. 2,3624.0,8.2869,Solar,2020-12-04,,,Unsuspended,0.0,historical_accredited,True,-36.3927295,144.9706297,nominatim_postcode
2451,Fragapane Farms,VIC,Solar,cer_only,,SRPVVCZ7,Fragapane Farms,3030.0,0.3295,Solar,2020-12-07,,,Unsuspended,0.0,historical_accredited,True,-37.8955871,144.6960322,nominatim_postcode
2452,Jemalong Solar Project - Solar PV,NSW,Solar,cer_only,,SRPVNSW3,Jemalong Solar Project - Solar PV,2871.0,61.4372,Solar,2020-12-07,,,Unsuspended,0.0,historical_accredited,True,-33.4010617,147.952006,nominatim_postcode
2453,Swan Reach Pump Station 2 (SW3359),SA,Solar,cer_only,,SRPVSAL1,Swan Reach Pump Station 2 (SW3359),5353.0,2.777,Solar,2020-12-07,,,Unsuspended,0.0,historical_accredited,True,-34.5534828,139.2260946,nominatim_postcode
2454,Vinpac,SA,Solar,cer_only,,SRPVSAL0,Vinpac,5353.0,1.0019,Solar,2020-12-07,,,Unsuspended,0.0,historical_accredited,True,-34.4990146,139.0266765,nominatim_facility
2455,Woolworths Norwest Support Office North Building,NSW,Solar,cer_only,,SRPVNSY0,Woolworths Norwest Support Office North Building,2153.0,0.2458,Solar,2020-12-07,,,Unsuspended,0.0,historical_accredited,True,-33.7500696,150.991452,nominatim_postcode
2456,Woolworths Norwest Support Office West Building,NSW,Solar,cer_only,,SRPVNSY1,Woolworths Norwest Support Office West Building,2153.0,0.2322,Solar,2020-12-07,,,Unsuspended,0.0,historical_accredited,True,-33.7500696,150.991452,nominatim_postcode
2457,Euston Club Microgrid,NSW,Solar,cer_only,,SRPVNSX8,Euston Club Microgrid,2737.0,0.5063,Solar,2020-12-09,,,Unsuspended,0.0,historical_accredited,True,-34.3648862,142.8894162,nominatim_postcode
2458,Woolworths Christies Beach 5739,SA,Solar,cer_only,,SRPVSAL2,Woolworths Christies Beach 5739,5165.0,0.2198,Solar,2020-12-10,,,Unsuspended,0.0,historical_accredited,True,-35.1366013,138.477696,nominatim_postcode
2459,Ashfield Aquatic Centre,NSW,Solar,cer_only,,SRPVNSY4,Ashfield Aquatic Centre,2132.0,0.2502,Solar,2020-12-14,,,Unsuspended,0.0,historical_accredited,True,-33.884348,151.1194817,nominatim_facility
2460,Blacktown Hospital 760kW,NSW,Solar,cer_only,,SRPVNSY3,Blacktown Hospital 760kW,2148.0,0.76,Solar,2020-12-14,,,Unsuspended,0.0,historical_accredited,True,-33.752129,150.8926028,nominatim_postcode
2461,Costco Marsden Park,NSW,Solar,cer_only,,SRPVNSX9,Costco Marsden Park,2765.0,0.9077,Solar,2020-12-14,,,Unsuspended,0.0,historical_accredited,True,-33.7230558,150.8402973,nominatim_facility
2462,Wunghnu Solar Project,VIC,Solar,cer_only,,SRPVVCZ8,Wunghnu Solar Project,3635.0,8.2574,Solar,2020-12-14,,,Unsuspended,0.0,historical_accredited,True,-36.1547691,145.4290349,nominatim_postcode
2463,Hornsby Hospital Solar PV,NSW,Solar,cer_only,,SRPVNSY5,Hornsby Hospital Solar PV,2077.0,0.8653,Solar,2020-12-15,,,Unsuspended,0.0,historical_accredited,True,-33.6982515,151.1035059,nominatim_postcode
2464,Woolworths Jerrabomberra 1407,NSW,Solar,cer_only,,SRPVNSX5,Woolworths Jerrabomberra 1407,2619.0,0.2935,Solar,2020-12-16,,,Unsuspended,0.0,historical_accredited,True,-35.3833673,149.2012336,nominatim_postcode
2465,Costco Crossroads,NSW,Solar,cer_only,,SRPVNSY9,Costco Crossroads,2170.0,0.9702,Solar,2020-12-21,,,Unsuspended,0.0,historical_accredited,True,-33.9313576,150.9129887,nominatim_postcode
2466,Katherine Solar Power Station,NT,Solar,cer_only,,SRPVNT61,Katherine Solar Power Station,850.0,33.7212,Solar,2020-12-21,,,Unsuspended,0.0,historical_accredited,True,-34.8609096,138.6844028,nominatim_postcode
2467,Woolworths Virginia 5681,SA,Solar,cer_only,,SRPVSAK7,Woolworths Virginia 5681,5120.0,0.2401,Solar,2020-12-21,,,Unsuspended,0.0,historical_accredited,True,-34.6680147,138.5449154,nominatim_postcode
2468,CleanPeak Energy - Orange,NSW,Solar,cer_only,,SRPVNSZ0,CleanPeak Energy - Orange,2800.0,0.4068,Solar,2020-12-22,,,Unsuspended,0.0,historical_accredited,True,-33.2857058,149.0858296,nominatim_postcode
2469,Tatura Fresh,VIC,Solar,cer_only,,SRPXVC04,Tatura Fresh,3616.0,0.4048,Solar,2020-12-23,,,Unsuspended,0.0,historical_accredited,True,-36.4107281,145.2567311,nominatim_facility
2470,Colac Area Health,VIC,Solar,cer_only,,SRPXVC07,Colac Area Health,3250.0,0.2488,Solar,2020-12-24,,,Unsuspended,0.0,historical_accredited,True,-38.3412521,143.582832,nominatim_facility
2471,Astivita Rocklea,QLD,Solar,cer_only,,SRPVQLP7,Astivita Rocklea,4106.0,0.3026,Solar,2021-01-01,,,Unsuspended,0.0,historical_accredited,True,-27.5510757,153.0018282,nominatim_postcode
2472,CleanPeak Energy - Allenstown,QLD,Solar,cer_only,,SRPVQLQ1,CleanPeak Energy - Allenstown,4700.0,0.5044,Solar,2021-01-04,,,Unsuspended,0.0,historical_accredited,True,-23.3920768,150.5060301,nominatim_postcode
2473,CleanPeak Energy - Atherton,QLD,Solar,cer_only,,SRPVQLQ2,CleanPeak Energy - Atherton,4883.0,0.1702,Solar,2021-01-04,,,Unsuspended,0.0,historical_accredited,True,-17.2839884,145.4778599,nominatim_postcode
2474,CleanPeak Energy - Bass Hill,NSW,Solar,cer_only,,SRPVNSZ4,CleanPeak Energy - Bass Hill,2197.0,1.0234,Solar,2021-01-04,,,Unsuspended,0.0,historical_accredited,True,-33.8984103,150.9923447,nominatim_postcode
2475,CleanPeak Energy - Campbelltown,NSW,Solar,cer_only,,SRPVNSZ1,CleanPeak Energy - Campbelltown,2560.0,1.6132,Solar,2021-01-04,,,Unsuspended,0.0,historical_accredited,True,-34.0785704,150.8063367,nominatim_postcode
2476,CleanPeak Energy - Carnes Hill,NSW,Solar,cer_only,,SRPVNSZ2,CleanPeak Energy - Carnes Hill,2171.0,0.8369,Solar,2021-01-04,,,Unsuspended,0.0,historical_accredited,True,-33.9172189,150.8457174,nominatim_postcode
2477,CleanPeak Energy - Goulburn,NSW,Solar,cer_only,,SRPVNSZ5,CleanPeak Energy - Goulburn,2580.0,0.7524,Solar,2021-01-04,,,Unsuspended,0.0,historical_accredited,True,-34.6809143,149.7417724,nominatim_postcode
2478,CleanPeak Energy - Sydney St,QLD,Solar,cer_only,,SRPVNSZ3,CleanPeak Energy - Sydney St,4740.0,0.2948,Solar,2021-01-04,,,Unsuspended,0.0,historical_accredited,True,-21.1233985,149.1627104,nominatim_postcode
2479,Woolworths Cameron Park 1278,NSW,Solar,cer_only,,SRPVNSZ6,Woolworths Cameron Park 1278,2285.0,0.3347,Solar,2021-01-05,,,Unsuspended,0.0,historical_accredited,True,-32.9338707,151.6439226,nominatim_postcode
2480,Newtown Toyota (Forward St),WA,Solar,cer_only,,SRPVWAD0,Newtown Toyota (Forward St),6106.0,0.1798,Solar,2021-01-06,,,Unsuspended,0.0,historical_accredited,True,-31.9928845,115.9416594,nominatim_postcode
2481,Robina Town Centre,QLD,Solar,cer_only,,SRPVQLQ3,Robina Town Centre,4226.0,5.4027,Solar,2021-01-06,,,Unsuspended,0.0,historical_accredited,True,-28.0773897,153.3852821,nominatim_facility
2482,Woolworths Bomaderry 1641,NSW,Solar,cer_only,,SRPVNSZ7,Woolworths Bomaderry 1641,2541.0,0.3022,Solar,2021-01-06,,,Unsuspended,0.0,historical_accredited,True,-34.8724794,150.5988932,nominatim_postcode
2483,Woolworths Dakabin 2660,QLD,Solar,cer_only,,SRPVQLQ5,Woolworths Dakabin 2660,4503.0,0.259,Solar,2021-01-06,,,Unsuspended,0.0,historical_accredited,True,-27.2405216,152.9624848,nominatim_postcode
2484,Woolworths Mt Barker 5682,SA,Solar,cer_only,,SRPVSAL3,Woolworths Mt Barker 5682,5251.0,0.2001,Solar,2021-01-06,,,Unsuspended,0.0,historical_accredited,True,-35.075901,138.8696176,nominatim_postcode
2485,Moe WWTP- Solar PV,VIC,Solar,cer_only,,SRPXVC01,Moe WWTP- Solar PV,3825.0,0.2004,Solar,2021-01-07,,,Unsuspended,0.0,historical_accredited,True,-38.1504518,146.2683823,nominatim_postcode
2486,Traralgon WTP- Solar PV,VIC,Solar,cer_only,,SRPVVCZ9,Traralgon WTP- Solar PV,3844.0,0.2003,Solar,2021-01-07,,,Unsuspended,0.0,historical_accredited,True,-38.1964713,146.550301,nominatim_postcode
2487,Woolworths Kempsey 1170,NSW,Solar,cer_only,,SRPVNSZ8,Woolworths Kempsey 1170,2440.0,0.3579,Solar,2021-01-08,,,Unsuspended,0.0,historical_accredited,True,-31.0198492,152.7867839,nominatim_postcode
2488,Marlin Coast WWTP Ground Mount,QLD,Solar,cer_only,,SRPVQLQ6,Marlin Coast WWTP Ground Mount,4878.0,0.4057,Solar,2021-01-15,,,Unsuspended,0.0,historical_accredited,True,-16.8371478,145.7136167,nominatim_postcode
2489,QIC Watergardens,VIC,Solar,cer_only,,SRPXVC09,QIC Watergardens,3038.0,2.4524,Solar,2021-01-15,,,Unsuspended,0.0,historical_accredited,True,-37.6962683,144.7799821,nominatim_postcode
2490,Hilton Foods,QLD,Solar,cer_only,,SRPVQLQ9,Hilton Foods,4110.0,1.6488,Solar,2021-01-18,,,Unsuspended,0.0,historical_accredited,True,-27.64395,152.9884108,nominatim_facility
2491,DINKO TUNA FAMERS PTY LTD-Solar-W- SGU,SA,Solar,cer_only,,SRPVSAN6,DINKO TUNA FAMERS PTY LTD-Solar-W- SGU,5606.0,0.1989,Solar,2021-01-19,,,Unsuspended,0.0,historical_accredited,True,-34.7247673,135.8593266,nominatim_postcode
2492,Coles Kings Langley,NSW,Solar,cer_only,,SRPVNSY7,Coles Kings Langley,2147.0,0.181,Solar,2021-01-20,,,Suspended,0.0,historical_accredited,True,-33.7433082,150.9233881,nominatim_facility
2493,Coles Morisset Square- Solar with SGU,NSW,Solar,cer_only,,SRPVNSY8,Coles Morisset Square- Solar with SGU,2264.0,0.2523,Solar,2021-01-20,,,Suspended,0.0,historical_accredited,True,-33.1072866,151.5117271,nominatim_postcode
2494,Ovida Rocky Lamattina WEMEN,VIC,Solar,cer_only,,SRPXVCC0,Ovida Rocky Lamattina WEMEN,3549.0,0.5,Solar,2021-01-21,,,Unsuspended,0.0,historical_accredited,True,-34.613438,142.766902,nominatim_postcode
2495,Edmonton WWTP Ground Mount,QLD,Solar,cer_only,,SRPVQLR0,Edmonton WWTP Ground Mount,4869.0,0.259,Solar,2021-01-22,,,Unsuspended,0.0,historical_accredited,True,-17.0217829,145.7400468,nominatim_postcode
2496,Grundfos Pump,SA,Solar,cer_only,,SRPVSAL5,Grundfos Pump,5010.0,0.4272,Solar,2021-01-22,,,Unsuspended,0.0,historical_accredited,True,-34.8646055,138.5705102,nominatim_postcode
2497,Monash University Power Station Caulfield,VIC,Solar,cer_only,,SRPXVC05,Monash University Power Station Caulfield,3145.0,0.2501,Solar,2021-01-22,,,Unsuspended,0.0,historical_accredited,True,-37.8816834,145.0649053,nominatim_postcode
2498,Monash University Power Station Peninsula,VIC,Solar,cer_only,,SRPXVC06,Monash University Power Station Peninsula,3199.0,0.695,Solar,2021-01-22,,,Unsuspended,0.0,historical_accredited,True,-38.1523424,145.1352782,nominatim_postcode
2499,Northern WWTP Ground Mount,QLD,Solar,cer_only,,SRPVQLQ7,Northern WWTP Ground Mount,4870.0,0.691,Solar,2021-01-22,,,Unsuspended,0.0,historical_accredited,True,-16.911841,145.7321338,nominatim_postcode
2500,Southern WWTP Ground Mount,QLD,Solar,cer_only,,SRPVQLQ8,Southern WWTP Ground Mount,4868.0,0.691,Solar,2021-01-22,,,Unsuspended,0.0,historical_accredited,True,-16.9785864,145.734907,nominatim_postcode
2501,Woolworths Brighton 5798,SA,Solar,cer_only,,SRPVSAL4,Woolworths Brighton 5798,5048.0,0.1998,Solar,2021-01-22,,,Unsuspended,0.0,historical_accredited,True,-35.0165825,138.5219797,nominatim_postcode
2502,Gazzola Farms Somerville,VIC,Solar,cer_only,,SRPXVC11,Gazzola Farms Somerville,3912.0,0.25,Solar,2021-01-25,,,Unsuspended,0.0,historical_accredited,True,-38.2075053,145.2160244,nominatim_postcode
2503,Woolworths Rutherford 1208,NSW,Solar,cer_only,,SRPVNSX3,Woolworths Rutherford 1208,2320.0,0.3922,Solar,2021-01-25,,,Unsuspended,0.0,historical_accredited,True,-32.712403,151.5110949,nominatim_postcode
2504,Kyabram and District Health Services,VIC,Solar,cer_only,,SRPXVC08,Kyabram and District Health Services,3620.0,0.1997,Solar,2021-01-27,,,Unsuspended,0.0,historical_accredited,True,-36.3026605,145.060669,nominatim_postcode
2505,Runaway Bay Centre,QLD,Solar,cer_only,,SRPVQLQ0,Runaway Bay Centre,4216.0,1.3086,Solar,2021-01-27,,,Unsuspended,0.0,historical_accredited,True,-27.913264,153.401212,nominatim_facility
2506,Grizzly Engineering Swan Hill,VIC,Solar,cer_only,,SRPXVC13,Grizzly Engineering Swan Hill,3585.0,0.1994,Solar,2021-01-28,,,Unsuspended,0.0,historical_accredited,True,-35.3485996,143.5144681,nominatim_postcode
2507,Murphy Fresh,VIC,Solar,cer_only,,SRPXVC12,Murphy Fresh,3722.0,0.2978,Solar,2021-01-28,,,Unsuspended,0.0,historical_accredited,True,-37.0619827,146.09301,nominatim_postcode
2508,Orana Mall Dubbo,NSW,Solar,cer_only,,SRPVNST1,Orana Mall Dubbo,2830.0,0.5749,Solar,2021-02-01,,,Unsuspended,0.0,historical_accredited,True,-32.2558586,148.6312807,nominatim_facility
2509,Park Beach Plaza Coffs Harbour,NSW,Solar,cer_only,,SRPVNST3,Park Beach Plaza Coffs Harbour,2450.0,0.554,Solar,2021-02-01,,,Unsuspended,0.0,historical_accredited,True,-30.2834189,153.1314473,nominatim_facility
2510,BRIGHT PRINT,NSW,Solar,cer_only,,SRPVNSX7,BRIGHT PRINT,2164.0,0.1491,Solar,2021-02-02,,,Unsuspended,0.0,historical_accredited,True,-33.8460089,150.9128724,nominatim_postcode
2511,Brisbane Parcel Facility,QLD,Solar,cer_only,,SRPVQLR3,Brisbane Parcel Facility,4301.0,0.9994,Solar,2021-02-04,,,Unsuspended,0.0,historical_accredited,True,-27.6289195,152.8588144,nominatim_postcode
2512,Gateway Shopping Centre Yarrawonga Stage 1,NT,Solar,cer_only,,SRPVNT62,Gateway Shopping Centre Yarrawonga Stage 1,830.0,1.1204,Solar,2021-02-04,,,Unsuspended,0.0,historical_accredited,True,-38.165166,144.3376679,nominatim_postcode
2513,Vigliaturo Stonefuit Ardmona,VIC,Solar,cer_only,,SRPXVC15,Vigliaturo Stonefuit Ardmona,3629.0,0.2202,Solar,2021-02-04,,,Unsuspended,0.0,historical_accredited,True,-36.3724432,145.3413537,nominatim_postcode
2514,NEWater Wodonga RHQ,VIC,Solar,cer_only,,SRPXVC14,NEWater Wodonga RHQ,3690.0,0.1456,Solar,2021-02-05,,,Unsuspended,0.0,historical_accredited,True,-36.1359236,146.8731926,nominatim_postcode
2515,West Coast Eagles,WA,Solar,cer_only,,SRPVWAD1,West Coast Eagles,6100.0,0.2871,Solar,2021-02-05,,,Unsuspended,0.0,historical_accredited,True,-31.9665596,115.8995907,nominatim_postcode
2516,Crumptons Kingaroy,QLD,Solar,cer_only,,SRPVQLR4,Crumptons Kingaroy,4610.0,0.2688,Solar,2021-02-06,,,Unsuspended,0.0,historical_accredited,True,-26.5767675,151.7117189,nominatim_postcode
2517,Balgownie Estate,VIC,Solar,cer_only,,SRPXVC16,Balgownie Estate,3775.0,0.2,Solar,2021-02-12,,,Unsuspended,0.0,historical_accredited,True,-37.6321955,145.400413,nominatim_facility
2518,Corowa Solar Farm - Solar PV,NSW,Solar,cer_only,,SRPVNSW0,Corowa Solar Farm - Solar PV,2646.0,39.4178,Solar,2021-02-12,,,Unsuspended,0.0,historical_accredited,True,-35.8497001,146.3191308,nominatim_postcode
2519,Suttons_Huntingwood,NSW,Solar,cer_only,,SRPXNS01,Suttons_Huntingwood,2148.0,0.2745,Solar,2021-02-12,,,Unsuspended,0.0,historical_accredited,True,-33.752129,150.8926028,nominatim_postcode
2520,V&N Glass Pty Ltd,NSW,Solar,cer_only,,SRPXNS02,V&N Glass Pty Ltd,2164.0,0.4996,Solar,2021-02-12,,,Unsuspended,0.0,historical_accredited,True,-33.8460089,150.9128724,nominatim_postcode
2521,Edlyn Foods Epping,VIC,Solar,cer_only,,SRPXVC17,Edlyn Foods Epping,3076.0,0.2241,Solar,2021-02-15,,,Unsuspended,0.0,historical_accredited,True,-37.6463008,144.9995681,nominatim_postcode
2522,Hillwood Berries,TAS,Solar,cer_only,,SRPVTA12,Hillwood Berries,7252.0,0.3029,Solar,2021-02-15,,,Unsuspended,0.0,historical_accredited,True,-41.2198635,147.0295141,nominatim_postcode
2523,MARC,WA,Solar,cer_only,,SRPVWAD3,MARC,6210.0,0.2,Solar,2021-02-16,,,Unsuspended,0.0,historical_accredited,True,-31.9821909,115.7804172,nominatim_facility
2524,Shalom College Bundaberg,QLD,Solar,cer_only,,SRPVQLR5,Shalom College Bundaberg,4670.0,0.8102,Solar,2021-02-16,,,Unsuspended,0.0,historical_accredited,True,-24.8947358,152.3380633,nominatim_facility
2525,Yamarna Exploration Camp,WA,Solar,cer_only,,SRPVWAD4,Yamarna Exploration Camp,6440.0,0.1872,Solar,2021-02-16,,,Unsuspended,0.0,historical_accredited,True,-28.1759092,123.375901,nominatim_postcode
2526,HammondCare Braeside with SGU,NSW,Solar,cer_only,,SRPXNS04,HammondCare Braeside with SGU,2176.0,0.3242,Solar,2021-02-17,,,Unsuspended,0.0,historical_accredited,True,-33.8719194,150.8919951,nominatim_postcode
2527,Woolworths West Ryde 1341,NSW,Solar,cer_only,,SRPXNS06,Woolworths West Ryde 1341,2114.0,0.2642,Solar,2021-02-18,,,Unsuspended,0.0,historical_accredited,True,-33.8147065,151.0887633,nominatim_postcode
